"index","centro_cod","cliente_cod","plan_mes","programa_tvt","pedido_prv_sol"
"7121","D155","7200026493",202002,"C",53.25
"7122","D155","7200026493",202002,"T",53.7
"7123","D155","7200026493",202003,"C",94.2
"7124","D155","7200026493",202003,"T",211.83
"7125","D155","7200026494",202001,"T",209.75
"7126","D155","7200026494",202002,"C",237.67
"7127","D155","7200026494",202003,"T",945.88
"7128","D155","7200026496",202001,"T",154.03
"7129","D155","7200026496",202002,"T",191.06
"7130","D155","7200026496",202003,"C",77.57
"7131","D155","7200026496",202003,"T",266.15
"7132","D155","7200026500",202001,"C",203.71
"7133","D155","7200026500",202001,"T",84.58
"7134","D155","7200026500",202002,"C",110.67
"7135","D155","7200026500",202003,"C",247.65
"7136","D155","7200026502",202001,"C",42.31
"7137","D155","7200026502",202001,"T",86.89
"7138","D155","7200026502",202002,"T",43
"7139","D155","7200026502",202003,"T",208.3
"7140","D155","7200026505",202001,"C",180.24
"7141","D155","7200026505",202001,"T",110.99
"7142","D155","7200026505",202002,"C",346.83
"7143","D155","7200026505",202003,"C",211.37
"7144","D155","7200026505",202003,"T",212.47
"7145","D155","7200026506",202001,"C",135.49
"7146","D155","7200026506",202001,"T",193.44
"7147","D155","7200026506",202002,"C",69.49
"7148","D155","7200026506",202002,"T",367.7
"7149","D155","7200026506",202003,"C",162.19
"7150","D155","7200026506",202003,"T",412.13
"7151","D155","7200026508",202001,"C",44.96
"7152","D155","7200026508",202001,"T",93.05
"7153","D155","7200026508",202002,"T",56.59
"7154","D155","7200026508",202003,"C",69.24
"7155","D155","7200026511",202001,"C",75.63
"7156","D155","7200026511",202001,"T",274.75
"7157","D155","7200026511",202002,"T",136.97
"7158","D155","7200026511",202003,"T",555.78
"7159","D155","7200026512",202001,"C",706.5
"7160","D155","7200026512",202001,"T",313.48
"7161","D155","7200026512",202002,"C",612.36
"7162","D155","7200026512",202003,"C",808.06
"7163","D155","7200026512",202003,"T",384.21
"7164","D155","7200026513",202001,"C",66.01
"7165","D155","7200026513",202001,"T",165.04
"7166","D155","7200026513",202002,"C",99.11
"7167","D155","7200026513",202002,"T",142.27
"7168","D155","7200026513",202003,"C",80.9
"7169","D155","7200026513",202003,"T",262.3
"7170","D155","7200026514",202001,"C",150.27
"7171","D155","7200026514",202001,"T",118.48
"7172","D155","7200026514",202002,"C",138.98
"7173","D155","7200026514",202002,"T",356.64
"7174","D155","7200026514",202003,"C",84.11
"7175","D155","7200026514",202003,"T",416.82
"7176","D155","7200026516",202001,"C",63.87
"7177","D155","7200026516",202001,"T",90.97
"7178","D155","7200026516",202002,"T",129.1
"7179","D155","7200026516",202003,"C",195.94
"7180","D155","7200026517",202001,"T",83.88
"7181","D155","7200026517",202003,"C",110.22
"7182","D155","7200026517",202003,"T",333.08
"7183","D155","7200026518",202001,"C",420.14
"7184","D155","7200026518",202001,"T",84.28
"7185","D155","7200026518",202002,"C",96.19
"7186","D155","7200026518",202002,"T",276.74
"7187","D155","7200026518",202003,"C",246.32
"7188","D155","7200026518",202003,"T",310.08
"7189","D155","7200026519",202001,"C",85.43
"7190","D155","7200026519",202002,"C",44.11
"7191","D155","7200026519",202003,"C",42.92
"7192","D155","7200026519",202003,"T",88.23
"7193","D155","7200026520",202001,"T",254.42
"7194","D155","7200026520",202002,"C",42.6
"7195","D155","7200026520",202002,"T",153.9
"7196","D155","7200026520",202003,"C",82.01
"7197","D155","7200026520",202003,"T",41.34
"7198","D155","7200026521",202001,"C",389.16
"7199","D155","7200026521",202002,"C",270.97
"7200","D155","7200026521",202003,"C",404.14
"7201","D155","7200026521",202003,"T",286.42
"7202","D155","7200026522",202001,"C",240.75
"7203","D155","7200026522",202001,"T",97.15
"7204","D155","7200026522",202002,"C",174.26
"7205","D155","7200026522",202003,"C",61.16
"7206","D155","7200026522",202003,"T",199.13
"7207","D155","7200026524",202001,"C",141.76
"7208","D155","7200026524",202001,"T",142.86
"7209","D155","7200026524",202002,"C",186.89
"7210","D155","7200026524",202002,"T",162.24
"7211","D155","7200026524",202003,"C",272.64
"7212","D155","7200026524",202003,"T",215.59
"7213","D155","7200026692",202001,"C",44.52
"7214","D155","7200026692",202001,"T",63.16
"7215","D155","7200026692",202002,"T",56.92
"7216","D155","7200026692",202003,"C",66.85
"7217","D155","7200026693",202001,"C",485.38
"7218","D155","7200026693",202001,"T",414.74
"7219","D155","7200026693",202002,"C",247.74
"7220","D155","7200026693",202002,"T",313.25
"7221","D155","7200026693",202003,"C",624.76
"7222","D155","7200026693",202003,"T",657.97
"7223","D155","7200026694",202001,"C",233.19
"7224","D155","7200026694",202001,"T",71.92
"7225","D155","7200026694",202002,"T",402.07
"7226","D155","7200026694",202003,"C",75.28
"7227","D155","7200026694",202003,"T",572.11
"7228","D155","7200026778",202001,"C",41.79
"7229","D155","7200026778",202001,"T",96.48
"7230","D155","7200026778",202002,"C",45.74
"7231","D155","7200026778",202002,"T",76.23
"7232","D155","7200026778",202003,"C",95.33
"7233","D155","7200026779",202001,"C",93.66
"7234","D155","7200026779",202002,"C",98.38
"7235","D155","7200026779",202002,"T",42.78
"7236","D155","7200026779",202003,"C",90.13
"7237","D155","7200026779",202003,"T",52.57
"7238","D155","7200026804",202001,"T",65.03
"7239","D155","7200026804",202003,"C",77.09
"7240","D155","7200026804",202003,"T",111.9
"7241","D155","7200026807",202001,"T",122.92
"7242","D155","7200026807",202002,"T",192.12
"7243","D155","7200026807",202003,"T",51
"7244","D155","7200026808",202001,"C",188.49
"7245","D155","7200026808",202001,"T",59.87
"7246","D155","7200026808",202002,"C",84.13
"7247","D155","7200026808",202002,"T",325.71
"7248","D155","7200026808",202003,"T",276.7
"7249","D155","7200026809",202001,"C",40.3
"7250","D155","7200026809",202002,"C",134.38
"7251","D155","7200026810",202001,"C",89.12
"7252","D155","7200026810",202001,"T",138.54
"7253","D155","7200026810",202002,"T",826
"7254","D155","7200026810",202003,"T",927.53
"7255","D155","7200026812",202001,"T",84.69
"7256","D155","7200026812",202002,"T",324.7
"7257","D155","7200026812",202003,"C",132.87
"7258","D155","7200026812",202003,"T",150.9
"7259","D155","7200026813",202002,"C",42.49
"7260","D155","7200026814",202001,"T",104.39
"7261","D155","7200026814",202002,"T",440.66
"7262","D155","7200026814",202003,"C",96.34
"7263","D155","7200026816",202001,"C",185.85
"7264","D155","7200026816",202002,"C",73.92
"7265","D155","7200026816",202002,"T",105.04
"7266","D155","7200026818",202001,"T",94.13
"7267","D155","7200026818",202002,"C",42.04
"7268","D155","7200026818",202003,"C",44.41
"7269","D155","7200026818",202003,"T",59.01
"7270","D155","7200026819",202001,"C",144.04
"7271","D155","7200026819",202002,"C",64.32
"7272","D155","7200026819",202003,"T",122.03
"7273","D155","7200026822",202001,"T",117.58
"7274","D155","7200026822",202002,"T",40.66
"7275","D155","7200026822",202003,"T",56.39
"7276","D155","7200026824",202001,"C",127.99
"7277","D155","7200026824",202002,"T",251.97
"7278","D155","7200026824",202003,"C",124.47
"7279","D155","7200026824",202003,"T",255.61
"7280","D155","7200026825",202001,"C",159.69
"7281","D155","7200026825",202002,"C",46.61
"7282","D155","7200026825",202002,"T",65.56
"7283","D155","7200026826",202001,"C",58.18
"7284","D155","7200026826",202001,"T",56.22
"7285","D155","7200026826",202002,"C",63.17
"7286","D155","7200026830",202001,"T",40.92
"7287","D155","7200026830",202002,"T",40.37
"7288","D155","7200026837",202001,"C",56.92
"7289","D155","7200026837",202001,"T",227.7
"7290","D155","7200026837",202002,"T",445.93
"7291","D155","7200026837",202003,"T",664.1
"7292","D155","7200026839",202001,"C",143.23
"7293","D155","7200026839",202001,"T",196.16
"7294","D155","7200026839",202002,"C",76.65
"7295","D155","7200026839",202002,"T",355.12
"7296","D155","7200026839",202003,"T",769.1
"7297","D155","7200026840",202001,"C",41.17
"7298","D155","7200026840",202001,"T",66.87
"7299","D155","7200026840",202002,"C",40.66
"7300","D155","7200026840",202003,"C",302.66
"7301","D155","7200026841",202001,"C",139.54
"7302","D155","7200026841",202001,"T",52.19
"7303","D155","7200026841",202002,"C",45.11
"7304","D155","7200026841",202002,"T",130.59
"7305","D155","7200026841",202003,"T",206.65
"7306","D155","7200026843",202001,"C",149.66
"7307","D155","7200026843",202001,"T",263.24
"7308","D155","7200026843",202002,"C",174.44
"7309","D155","7200026843",202002,"T",128.96
"7310","D155","7200026843",202003,"T",219.74
"7311","D155","7200026848",202001,"C",257.56
"7312","D155","7200026848",202001,"T",126.15
"7313","D155","7200026848",202002,"C",99.83
"7314","D155","7200026848",202002,"T",229.78
"7315","D155","7200026848",202003,"C",164.56
"7316","D155","7200026848",202003,"T",147.42
"7317","D155","7200026850",202003,"C",48.06
"7318","D155","7200026853",202001,"T",586.56
"7319","D155","7200026853",202002,"T",495.88
"7320","D155","7200026853",202003,"C",713.98
"7321","D155","7200026853",202003,"T",921.14
"7322","D155","7200026857",202003,"C",98.21
"7323","D155","7200026859",202001,"C",42.72
"7324","D155","7200026859",202001,"T",47.71
"7325","D155","7200026859",202002,"T",90.31
"7326","D155","7200026859",202003,"T",44.21
"7327","D155","7200026862",202001,"C",191.63
"7328","D155","7200026862",202001,"T",186.25
"7329","D155","7200026862",202002,"C",464.37
"7330","D155","7200026862",202002,"T",152.52
"7331","D155","7200026862",202003,"C",92.14
"7332","D155","7200026862",202003,"T",330.78
"7333","D155","7200026863",202001,"C",2190.85
"7334","D155","7200026863",202001,"T",872.85
"7335","D155","7200026863",202002,"C",1285.95
"7336","D155","7200026863",202002,"T",725.42
"7337","D155","7200026863",202003,"C",1744.23
"7338","D155","7200026863",202003,"T",708.24
"7339","D155","7200026864",202001,"C",50.46
"7340","D155","7200026864",202001,"T",139.05
"7341","D155","7200026864",202002,"C",163.92
"7342","D155","7200026864",202003,"C",177.5
"7343","D155","7200026865",202001,"T",97.69
"7344","D155","7200026865",202002,"T",169.25
"7345","D155","7200026865",202003,"T",162.04
"7346","D155","7200026869",202001,"T",45.83
"7347","D155","7200026869",202002,"T",83.89
"7348","D155","7200026870",202001,"T",78.4
"7349","D155","7200026870",202002,"T",212.93
"7350","D155","7200026870",202003,"T",465.89
"7351","D155","7200026872",202001,"C",1213.29
"7352","D155","7200026872",202001,"T",259.48
"7353","D155","7200026873",202001,"T",816.14
"7354","D155","7200026873",202002,"T",735.83
"7355","D155","7200026873",202003,"C",298.12
"7356","D155","7200026873",202003,"T",1756.23
"7357","D155","7200026874",202001,"T",121.22
"7358","D155","7200026874",202002,"T",195.02
"7359","D155","7200026874",202003,"T",165.65
"7360","D155","7200026875",202001,"C",115.29
"7361","D155","7200026875",202001,"T",84.78
"7362","D155","7200026875",202002,"C",41.23
"7363","D155","7200026875",202002,"T",49.38
"7364","D155","7200026876",202001,"T",222.38
"7365","D155","7200026876",202002,"T",104.84
"7366","D155","7200026876",202003,"T",90.99
"7367","D155","7200026880",202002,"T",208.78
"7368","D155","7200026880",202003,"C",107.57
"7369","D155","7200026880",202003,"T",369.95
"7370","D155","7200026883",202001,"C",820.65
"7371","D155","7200026883",202002,"C",130.51
"7372","D155","7200026883",202002,"T",119.53
"7373","D155","7200026883",202003,"C",301.19
"7374","D155","7200026883",202003,"T",962.33
"7375","D155","7200026889",202001,"C",110.38
"7376","D155","7200026889",202001,"T",806.74
"7377","D155","7200026889",202002,"T",623.67
"7378","D155","7200026889",202003,"C",409.95
"7379","D155","7200026891",202001,"T",302.23
"7380","D155","7200026891",202002,"T",240.03
"7381","D155","7200026891",202003,"C",164.74
"7382","D155","7200026891",202003,"T",471.64
"7383","D155","7200026892",202001,"C",296.01
"7384","D155","7200026892",202002,"C",48.13
"7385","D155","7200026892",202003,"C",54.64
"7386","D155","7200026893",202001,"T",84.82
"7387","D155","7200026893",202002,"C",174.38
"7388","D155","7200026893",202003,"T",100.97
"7389","D155","7200026894",202001,"T",592.87
"7390","D155","7200026894",202002,"C",66.5
"7391","D155","7200026894",202002,"T",133.35
"7392","D155","7200026894",202003,"T",129.59
"7393","D155","7200026908",202001,"C",52.79
"7394","D155","7200026908",202002,"C",158.68
"7395","D155","7200026908",202003,"C",50.66
"7396","D155","7200026908",202003,"T",138.72
"7397","D155","7200026909",202001,"C",114.39
"7398","D155","7200026909",202001,"T",142.94
"7399","D155","7200026909",202002,"C",73.89
"7400","D155","7200026909",202002,"T",236.3
"7401","D155","7200026909",202003,"C",98.13
"7402","D155","7200026909",202003,"T",46.35
"7403","D155","7200026910",202001,"C",278.54
"7404","D155","7200026910",202001,"T",450.86
"7405","D155","7200026910",202002,"C",430.21
"7406","D155","7200026910",202002,"T",421.54
"7407","D155","7200026910",202003,"C",814.72
"7408","D155","7200026910",202003,"T",495.61
"7409","D155","7200026914",202001,"T",42.96
"7410","D155","7200026914",202003,"C",405.05
"7411","D155","7200026914",202003,"T",73.88
"7412","D155","7200026915",202001,"C",109.54
"7413","D155","7200026915",202002,"C",125.59
"7414","D155","7200026915",202003,"C",178.21
"7415","D155","7200026915",202003,"T",75
"7416","D155","7200026917",202001,"T",148.8
"7417","D155","7200026917",202002,"T",70.08
"7418","D155","7200026917",202003,"T",124.55
"7419","D155","7200026918",202002,"T",85.64
"7420","D155","7200026918",202003,"T",44.76
"7421","D155","7200026919",202001,"C",183.78
"7422","D155","7200026919",202001,"T",417.5
"7423","D155","7200026919",202002,"C",94.66
"7424","D155","7200026919",202002,"T",386.66
"7425","D155","7200026919",202003,"C",136.52
"7426","D155","7200026919",202003,"T",576.15
"7427","D155","7200026920",202001,"C",42.72
"7428","D155","7200026921",202001,"C",526.56
"7429","D155","7200026921",202001,"T",312.62
"7430","D155","7200026921",202002,"C",231.45
"7431","D155","7200026921",202002,"T",499.19
"7432","D155","7200026921",202003,"C",554.4
"7433","D155","7200026921",202003,"T",1469.15
"7434","D155","7200026924",202001,"T",40.71
"7435","D155","7200026924",202002,"T",42.15
"7436","D155","7200026924",202003,"T",41.25
"7437","D155","7200026926",202001,"C",109.55
"7438","D155","7200026926",202001,"T",316.83
"7439","D155","7200026926",202002,"T",101.9
"7440","D155","7200026926",202003,"C",216.96
"7441","D155","7200026926",202003,"T",310.58
"7442","D155","7200026933",202001,"C",194.72
"7443","D155","7200026933",202001,"T",41.53
"7444","D155","7200026933",202002,"T",232.86
"7445","D155","7200026933",202003,"C",277.83
"7446","D155","7200026933",202003,"T",496.63
"7447","D155","7200026935",202001,"C",330.05
"7448","D155","7200026935",202001,"T",463.14
"7449","D155","7200026935",202002,"T",917.96
"7450","D155","7200026935",202003,"C",268.77
"7451","D155","7200026935",202003,"T",614.85
"7452","D155","7200026942",202001,"C",191.03
"7453","D155","7200026942",202001,"T",40.24
"7454","D155","7200026942",202002,"C",40.28
"7455","D155","7200026942",202002,"T",126.84
"7456","D155","7200026942",202003,"C",254.88
"7457","D155","7200026942",202003,"T",245.79
"7458","D155","7200026944",202001,"C",40.71
"7459","D155","7200026944",202001,"T",273.52
"7460","D155","7200026944",202002,"T",291.94
"7461","D155","7200026944",202003,"C",89.54
"7462","D155","7200026944",202003,"T",89.28
"7463","D155","7200026945",202001,"C",53.4
"7464","D155","7200026945",202002,"C",215.65
"7465","D155","7200026945",202003,"T",132.16
"7466","D155","7200026948",202002,"T",42.9
"7467","D155","7200026948",202003,"T",40.08
"7468","D155","7200026950",202001,"T",328.57
"7469","D155","7200026950",202002,"C",130.34
"7470","D155","7200026950",202002,"T",291.53
"7471","D155","7200026950",202003,"C",138.91
"7472","D155","7200026950",202003,"T",155.33
"7473","D155","7200026952",202001,"C",314.48
"7474","D155","7200026952",202001,"T",246.99
"7475","D155","7200026952",202002,"C",283.33
"7476","D155","7200026952",202002,"T",232.33
"7477","D155","7200026952",202003,"C",729.83
"7478","D155","7200026960",202001,"C",91.53
"7479","D155","7200026960",202001,"T",311.4
"7480","D155","7200026960",202002,"C",86.53
"7481","D155","7200026960",202002,"T",97.31
"7482","D155","7200026960",202003,"C",188.51
"7483","D155","7200026960",202003,"T",184.56
"7484","D155","7200026964",202001,"T",406.37
"7485","D155","7200026964",202002,"T",416.07
"7486","D155","7200026964",202003,"C",190.76
"7487","D155","7200026964",202003,"T",322.67
"7488","D155","7200026965",202001,"T",458.55
"7489","D155","7200026965",202002,"T",477.5
"7490","D155","7200026965",202003,"T",722.71
"7491","D155","7200026968",202001,"T",94.53
"7492","D155","7200026968",202002,"C",160.15
"7493","D155","7200026968",202002,"T",102.83
"7494","D155","7200026968",202003,"C",58.76
"7495","D155","7200026968",202003,"T",44.73
"7496","D155","7200026969",202001,"T",69.19
"7497","D155","7200026969",202002,"C",38.94
"7498","D155","7200026969",202002,"T",151.59
"7499","D155","7200026969",202003,"C",90.44
"7500","D155","7200026969",202003,"T",202.03
"7501","D155","7200026970",202001,"C",504.02
"7502","D155","7200026970",202001,"T",354.9
"7503","D155","7200026970",202002,"C",363.57
"7504","D155","7200026970",202002,"T",322.69
"7505","D155","7200026970",202003,"C",493.64
"7506","D155","7200026970",202003,"T",619.94
"7507","D155","7200026972",202001,"T",508.89
"7508","D155","7200026972",202002,"T",456.76
"7509","D155","7200026972",202003,"T",421.82
"7510","D155","7200026973",202001,"C",50.6
"7511","D155","7200026973",202001,"T",210.47
"7512","D155","7200026973",202002,"T",148.96
"7513","D155","7200026973",202003,"T",280.22
"7514","D155","7200026975",202002,"T",166.36
"7515","D155","7200026975",202003,"C",135.92
"7516","D155","7200026975",202003,"T",185.9
"7517","D155","7200026976",202001,"C",253.51
"7518","D155","7200026976",202001,"T",331.03
"7519","D155","7200026976",202002,"C",153.88
"7520","D155","7200026976",202002,"T",248.16
"7521","D155","7200026976",202003,"C",121.08
"7522","D155","7200026976",202003,"T",417.75
"7523","D155","7200026978",202001,"C",99.5
"7524","D155","7200026978",202001,"T",40.44
"7525","D155","7200026978",202002,"T",40.64
"7526","D155","7200026978",202003,"C",70.95
"7527","D155","7200026978",202003,"T",109.22
"7528","D155","7200026980",202001,"C",157.47
"7529","D155","7200026980",202001,"T",197.78
"7530","D155","7200026980",202002,"C",98.01
"7531","D155","7200026980",202002,"T",247.03
"7532","D155","7200026980",202003,"T",69.79
"7533","D155","7200026981",202001,"C",334.63
"7534","D155","7200026981",202001,"T",199.14
"7535","D155","7200026981",202002,"T",238.05
"7536","D155","7200026981",202003,"C",154.27
"7537","D155","7200026981",202003,"T",56.81
"7538","D155","7200026983",202001,"C",122.86
"7539","D155","7200026983",202001,"T",501.05
"7540","D155","7200026983",202002,"C",310.01
"7541","D155","7200026983",202002,"T",377.56
"7542","D155","7200026983",202003,"C",858.6
"7543","D155","7200026993",202001,"C",64.6
"7544","D155","7200026993",202001,"T",64.32
"7545","D155","7200026993",202002,"C",156.03
"7546","D155","7200026993",202003,"C",149.42
"7547","D155","7200026994",202001,"T",352.82
"7548","D155","7200026994",202002,"C",80.71
"7549","D155","7200026994",202002,"T",287.97
"7550","D155","7200026994",202003,"C",477.78
"7551","D155","7200026994",202003,"T",215.7
"7552","D155","7200026996",202001,"C",97.98
"7553","D155","7200026996",202001,"T",66.71
"7554","D155","7200026996",202002,"C",46.29
"7555","D155","7200026996",202002,"T",151.5
"7556","D155","7200026998",202001,"C",385.51
"7557","D155","7200026998",202002,"C",142.15
"7558","D155","7200026998",202002,"T",246.16
"7559","D155","7200026998",202003,"C",422.58
"7560","D155","7200026998",202003,"T",140.95
"7561","D155","7200027000",202001,"C",40.16
"7562","D155","7200027000",202002,"T",84.38
"7563","D155","7200027000",202003,"C",40.67
"7564","D155","7200027000",202003,"T",40.46
"7565","D155","7200027002",202001,"T",235.49
"7566","D155","7200027002",202002,"C",57.84
"7567","D155","7200027002",202003,"C",156.39
"7568","D155","7200027002",202003,"T",74.93
"7569","D155","7200027003",202001,"C",94.85
"7570","D155","7200027003",202001,"T",88.79
"7571","D155","7200027003",202002,"C",40.15
"7572","D155","7200027003",202002,"T",110.47
"7573","D155","7200027003",202003,"C",147.71
"7574","D155","7200027003",202003,"T",86.73
"7575","D155","7200027004",202001,"C",40.71
"7576","D155","7200027004",202002,"C",47.03
"7577","D155","7200027004",202002,"T",81.42
"7578","D155","7200027004",202003,"C",113.16
"7579","D155","7200027078",202001,"C",55.31
"7580","D155","7200027078",202001,"T",152.43
"7581","D155","7200027078",202002,"C",63.9
"7582","D155","7200027078",202002,"T",184.21
"7583","D155","7200027078",202003,"C",71.46
"7584","D155","7200027078",202003,"T",177.59
"7585","D155","7200027100",202001,"C",41.42
"7586","D155","7200027100",202002,"T",56.78
"7587","D155","7200027100",202003,"T",89.49
"7588","D155","7200027101",202001,"C",200.55
"7589","D155","7200027101",202001,"T",72.04
"7590","D155","7200027101",202002,"C",157.53
"7591","D155","7200027101",202002,"T",71.31
"7592","D155","7200027101",202003,"C",51
"7593","D155","7200027103",202001,"C",47.13
"7594","D155","7200027103",202001,"T",51.6
"7595","D155","7200027103",202002,"C",73.28
"7596","D155","7200027103",202002,"T",102.76
"7597","D155","7200027103",202003,"C",43.86
"7598","D155","7200027103",202003,"T",167.84
"7599","D155","7200027110",202001,"C",92.05
"7600","D155","7200027110",202001,"T",203.26
"7601","D155","7200027110",202002,"C",59.02
"7602","D155","7200027110",202002,"T",161.46
"7603","D155","7200027110",202003,"C",212.1
"7604","D155","7200027110",202003,"T",666.9
"7605","D155","7200027111",202001,"T",63.41
"7606","D155","7200027111",202002,"C",119.98
"7607","D155","7200027111",202002,"T",198.83
"7608","D155","7200027111",202003,"C",163.65
"7609","D155","7200027111",202003,"T",356.91
"7610","D155","7200027112",202001,"T",121.46
"7611","D155","7200027112",202002,"T",146.97
"7612","D155","7200027112",202003,"C",126.78
"7613","D155","7200027112",202003,"T",310.93
"7614","D155","7200027113",202001,"C",49.77
"7615","D155","7200027113",202001,"T",49.49
"7616","D155","7200027114",202001,"T",238.37
"7617","D155","7200027114",202002,"C",40.44
"7618","D155","7200027114",202002,"T",157.91
"7619","D155","7200027114",202003,"C",55.28
"7620","D155","7200027114",202003,"T",233.6
"7621","D155","7200027115",202001,"C",42.94
"7622","D155","7200027115",202002,"C",124.66
"7623","D155","7200027120",202001,"T",101.46
"7624","D155","7200027120",202002,"T",377.6
"7625","D155","7200027120",202003,"C",129.81
"7626","D155","7200027120",202003,"T",325.25
"7627","D155","7200027121",202001,"T",447.06
"7628","D155","7200027121",202002,"C",248.73
"7629","D155","7200027121",202002,"T",178.73
"7630","D155","7200027121",202003,"C",139.48
"7631","D155","7200027123",202001,"C",87.9
"7632","D155","7200027123",202001,"T",119.7
"7633","D155","7200027123",202002,"T",316.49
"7634","D155","7200027123",202003,"C",179.82
"7635","D155","7200027123",202003,"T",87.9
"7636","D155","7200027128",202001,"C",43.58
"7637","D155","7200027128",202001,"T",238.3
"7638","D155","7200027128",202002,"T",196.4
"7639","D155","7200027128",202003,"C",93.26
"7640","D155","7200027128",202003,"T",462.25
"7641","D155","7200027129",202001,"T",81.01
"7642","D155","7200027129",202002,"C",143.7
"7643","D155","7200027129",202003,"T",777
"7644","D155","7200027133",202001,"T",49.58
"7645","D155","7200027133",202002,"T",150.15
"7646","D155","7200027133",202003,"T",119.64
"7647","D155","7200027134",202001,"C",117.19
"7648","D155","7200027134",202002,"T",175.74
"7649","D155","7200027134",202003,"C",175
"7650","D155","7200027134",202003,"T",210.46
"7651","D155","7200027141",202001,"C",52.19
"7652","D155","7200027141",202001,"T",120.24
"7653","D155","7200027141",202002,"T",61.47
"7654","D155","7200027141",202003,"T",81.13
"7655","D155","7200027142",202001,"C",40.08
"7656","D155","7200027142",202002,"C",150.9
"7657","D155","7200027147",202001,"C",107.42
"7658","D155","7200027147",202001,"T",149.53
"7659","D155","7200027147",202002,"C",224.17
"7660","D155","7200027147",202003,"C",99.81
"7661","D155","7200027147",202003,"T",178.16
"7662","D155","7200027149",202001,"C",40.05
"7663","D155","7200027149",202002,"C",49.39
"7664","D155","7200027149",202003,"T",41.5
"7665","D155","7200027150",202001,"C",1000.84
"7666","D155","7200027150",202001,"T",291.3
"7667","D155","7200027150",202002,"C",428.5
"7668","D155","7200027150",202003,"C",1152.85
"7669","D155","7200027150",202003,"T",862.28
"7670","D155","7200027151",202002,"T",91.53
"7671","D155","7200027151",202003,"C",85.28
"7672","D155","7200027151",202003,"T",118.18
"7673","D155","7200027152",202001,"C",54.59
"7674","D155","7200027152",202001,"T",141.19
"7675","D155","7200027152",202002,"T",110.19
"7676","D155","7200027152",202003,"T",125.99
"7677","D155","7200027153",202001,"C",104.97
"7678","D155","7200027153",202001,"T",364.91
"7679","D155","7200027153",202002,"C",153.7
"7680","D155","7200027153",202002,"T",246.31
"7681","D155","7200027153",202003,"C",133.99
"7682","D155","7200027153",202003,"T",228.02
"7683","D155","7200027156",202001,"T",191.79
"7684","D155","7200027156",202002,"C",41.85
"7685","D155","7200027156",202002,"T",289.12
"7686","D155","7200027156",202003,"C",107.16
"7687","D155","7200027156",202003,"T",217.79
"7688","D155","7200027157",202001,"C",99.18
"7689","D155","7200027157",202002,"C",234.81
"7690","D155","7200027157",202003,"C",122.34
"7691","D155","7200027158",202001,"C",62.95
"7692","D155","7200027158",202001,"T",90.56
"7693","D155","7200027158",202002,"T",58.85
"7694","D155","7200027158",202003,"T",52.77
"7695","D155","7200027159",202001,"T",230.57
"7696","D155","7200027159",202002,"C",49.23
"7697","D155","7200027159",202003,"C",146.67
"7698","D155","7200027159",202003,"T",373.73
"7699","D155","7200027161",202001,"C",156.08
"7700","D155","7200027161",202002,"C",182.21
"7701","D155","7200027161",202002,"T",108.14
"7702","D155","7200027161",202003,"T",393.14
"7703","D155","7200027163",202001,"T",119.33
"7704","D155","7200027163",202003,"T",354.48
"7705","D155","7200027164",202001,"C",80.95
"7706","D155","7200027165",202001,"C",130.8
"7707","D155","7200027165",202001,"T",108.6
"7708","D155","7200027165",202002,"T",306.5
"7709","D155","7200027165",202003,"T",513.87
"7710","D155","7200027166",202001,"T",105.52
"7711","D155","7200027166",202002,"T",61.67
"7712","D155","7200027166",202003,"T",169
"7713","D155","7200027167",202001,"T",375.84
"7714","D155","7200027167",202002,"T",415.69
"7715","D155","7200027167",202003,"T",360.34
"7716","D155","7200027168",202002,"C",114.47
"7717","D155","7200027168",202002,"T",47.78
"7718","D155","7200027168",202003,"T",104.39
"7719","D155","7200027169",202001,"C",45.74
"7720","D155","7200027169",202002,"C",75.12
"7721","D155","7200027171",202001,"C",149.31
"7722","D155","7200027171",202002,"C",83.05
"7723","D155","7200027172",202001,"C",816.72
"7724","D155","7200027172",202001,"T",765.14
"7725","D155","7200027172",202002,"C",546.82
"7726","D155","7200027172",202002,"T",138.14
"7727","D155","7200027172",202003,"C",466.19
"7728","D155","7200027172",202003,"T",701.57
"7729","D155","7200027173",202002,"T",40.84
"7730","D155","7200027173",202003,"T",41.04
"7731","D155","7200027174",202001,"T",95.33
"7732","D155","7200027174",202002,"C",45.11
"7733","D155","7200027174",202002,"T",94.3
"7734","D155","7200027174",202003,"T",159.11
"7735","D155","7200027175",202001,"C",44.51
"7736","D155","7200027175",202001,"T",166.04
"7737","D155","7200027175",202002,"T",234.93
"7738","D155","7200027175",202003,"T",285.39
"7739","D155","7200027176",202001,"C",392.54
"7740","D155","7200027176",202002,"C",208.38
"7741","D155","7200027176",202003,"C",144.8
"7742","D155","7200027176",202003,"T",894.8
"7743","D155","7200027177",202003,"T",212.21
"7744","D155","7200027179",202001,"C",45.04
"7745","D155","7200027179",202003,"C",112.96
"7746","D155","7200027180",202001,"C",146.9
"7747","D155","7200027180",202002,"T",97.51
"7748","D155","7200027180",202003,"C",146.36
"7749","D155","7200027181",202001,"C",43.33
"7750","D155","7200027181",202001,"T",192.51
"7751","D155","7200027181",202002,"T",185.47
"7752","D155","7200027181",202003,"T",218.97
"7753","D155","7200027182",202002,"T",149.61
"7754","D155","7200027182",202003,"C",134.21
